time,type,estimate,num_kwh,kwh_price_no_vat,vat_percent,amount_with_vat
2017-06-21T12:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-21T12:00:00+00:00,consumption,False,0.000,0.237,25,0.000,0.000
2017-06-21T12:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-21T12:00:00+00:00,consumption,False,0.000,0.237,25,0.000,0.000
2017-06-21T13:00:00+00:00,production,False,3.000,-1.000,0,-3.000,-3.000
2017-06-21T13:00:00+00:00,production,False,-1.000,-1.000,0,1.000,1.000
2017-06-21T13:00:00+00:00,elcert,False,-1.000,0.020,25,-0.020,-0.025
2017-06-21T13:00:00+00:00,consumption,False,-1.000,0.235,25,-0.235,-0.294
2017-06-21T13:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-21T13:00:00+00:00,consumption,False,1.000,0.235,25,0.235,0.294
2017-06-21T14:00:00+00:00,production,False,1.000,-1.000,0,-1.000,-1.000
2017-06-21T14:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-21T14:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-21T14:00:00+00:00,consumption,False,0.000,0.234,25,0.000,0.000
2017-06-21T14:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-21T14:00:00+00:00,consumption,False,0.000,0.234,25,0.000,0.000
2017-06-21T15:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-21T15:00:00+00:00,production,False,2.000,-1.000,0,-2.000,-2.000
2017-06-21T15:00:00+00:00,consumption,False,0.000,0.233,25,0.000,0.000
2017-06-21T15:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-21T15:00:00+00:00,consumption,False,0.000,0.233,25,0.000,0.000
2017-06-21T15:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-21T16:00:00+00:00,production,False,3.000,-1.000,0,-3.000,-3.000
2017-06-21T16:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-21T16:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-21T16:00:00+00:00,consumption,False,0.000,0.232,25,0.000,0.000
2017-06-21T16:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-21T16:00:00+00:00,consumption,False,0.000,0.232,25,0.000,0.000
2017-06-21T17:00:00+00:00,production,False,1.000,-1.000,0,-1.000,-1.000
2017-06-21T17:00:00+00:00,consumption,False,0.000,0.232,25,0.000,0.000
2017-06-21T17:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-21T17:00:00+00:00,consumption,False,0.000,0.232,25,0.000,0.000
2017-06-21T17:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-21T17:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-21T18:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-21T18:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-21T18:00:00+00:00,consumption,False,1.000,0.232,25,0.232,0.290
2017-06-21T18:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-21T18:00:00+00:00,consumption,False,0.000,0.232,25,0.000,0.000
2017-06-21T18:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-21T19:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-21T19:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-21T19:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-21T19:00:00+00:00,consumption,False,0.000,0.232,25,0.000,0.000
2017-06-21T19:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-06-21T19:00:00+00:00,consumption,False,2.000,0.232,25,0.464,0.580
2017-06-21T20:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-21T20:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-21T20:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-21T20:00:00+00:00,consumption,False,0.000,0.232,25,0.000,0.000
2017-06-21T20:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-06-21T20:00:00+00:00,consumption,False,3.000,0.232,25,0.696,0.870
2017-06-21T21:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-21T21:00:00+00:00,consumption,False,0.000,0.231,25,0.000,0.000
2017-06-21T21:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-21T21:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-21T21:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-21T21:00:00+00:00,consumption,False,1.000,0.231,25,0.231,0.289
2017-06-21T22:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-21T22:00:00+00:00,consumption,False,0.000,0.238,25,0.000,0.000
2017-06-21T22:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-21T22:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-21T22:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-21T22:00:00+00:00,consumption,False,1.000,0.238,25,0.238,0.298
2017-06-21T23:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-21T23:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-21T23:00:00+00:00,consumption,False,0.000,0.237,25,0.000,0.000
2017-06-21T23:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-21T23:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-21T23:00:00+00:00,consumption,False,1.000,0.237,25,0.237,0.296
2017-06-22T00:00:00+00:00,consumption,False,1.000,0.236,25,0.236,0.295
2017-06-22T00:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T00:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T00:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T00:00:00+00:00,consumption,False,0.000,0.236,25,0.000,0.000
2017-06-22T00:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-22T01:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T01:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T01:00:00+00:00,consumption,False,0.000,0.236,25,0.000,0.000
2017-06-22T01:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-22T01:00:00+00:00,consumption,False,1.000,0.236,25,0.236,0.295
2017-06-22T01:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T02:00:00+00:00,consumption,False,2.000,0.236,25,0.472,0.590
2017-06-22T02:00:00+00:00,consumption,False,0.000,0.236,25,0.000,0.000
2017-06-22T02:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T02:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T02:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-06-22T02:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T03:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-22T03:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T03:00:00+00:00,consumption,False,0.000,0.236,25,0.000,0.000
2017-06-22T03:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T03:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T03:00:00+00:00,consumption,False,1.000,0.236,25,0.236,0.295
2017-06-22T04:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T04:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T04:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T04:00:00+00:00,consumption,False,0.000,0.238,25,0.000,0.000
2017-06-22T04:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-22T04:00:00+00:00,consumption,False,1.000,0.238,25,0.238,0.298
2017-06-22T05:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T05:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T05:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T05:00:00+00:00,consumption,False,0.000,0.241,25,0.000,0.000
2017-06-22T05:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-22T05:00:00+00:00,consumption,False,1.000,0.241,25,0.241,0.301
2017-06-22T06:00:00+00:00,consumption,False,1.000,0.244,25,0.244,0.305
2017-06-22T06:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T06:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T06:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T06:00:00+00:00,consumption,False,0.000,0.244,25,0.000,0.000
2017-06-22T06:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-22T07:00:00+00:00,production,False,1.000,-1.000,0,-1.000,-1.000
2017-06-22T07:00:00+00:00,consumption,False,1.000,0.244,25,0.244,0.305
2017-06-22T07:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-22T07:00:00+00:00,consumption,False,-1.000,0.244,25,-0.244,-0.305
2017-06-22T07:00:00+00:00,elcert,False,-1.000,0.020,25,-0.020,-0.025
2017-06-22T07:00:00+00:00,production,False,-1.000,-1.000,0,1.000,1.000
2017-06-22T08:00:00+00:00,production,False,2.000,-1.000,0,-2.000,-2.000
2017-06-22T08:00:00+00:00,consumption,False,0.000,0.244,25,0.000,0.000
2017-06-22T08:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T08:00:00+00:00,consumption,False,0.000,0.244,25,0.000,0.000
2017-06-22T08:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T08:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T09:00:00+00:00,production,False,1.000,-1.000,0,-1.000,-1.000
2017-06-22T09:00:00+00:00,production,False,-1.000,-1.000,0,1.000,1.000
2017-06-22T09:00:00+00:00,elcert,False,-1.000,0.020,25,-0.020,-0.025
2017-06-22T09:00:00+00:00,consumption,False,-1.000,0.247,25,-0.247,-0.309
2017-06-22T09:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-22T09:00:00+00:00,consumption,False,1.000,0.247,25,0.247,0.309
2017-06-22T10:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T10:00:00+00:00,production,False,1.000,-1.000,0,-1.000,-1.000
2017-06-22T10:00:00+00:00,consumption,False,0.000,0.247,25,0.000,0.000
2017-06-22T10:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T10:00:00+00:00,consumption,False,0.000,0.247,25,0.000,0.000
2017-06-22T10:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T11:00:00+00:00,consumption,False,0.000,0.247,25,0.000,0.000
2017-06-22T11:00:00+00:00,consumption,False,0.000,0.247,25,0.000,0.000
2017-06-22T11:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T11:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T11:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T11:00:00+00:00,production,False,3.000,-1.000,0,-3.000,-3.000
2017-06-22T12:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T12:00:00+00:00,production,False,2.000,-1.000,0,-2.000,-2.000
2017-06-22T12:00:00+00:00,consumption,False,0.000,0.247,25,0.000,0.000
2017-06-22T12:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T12:00:00+00:00,consumption,False,0.000,0.247,25,0.000,0.000
2017-06-22T12:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T13:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T13:00:00+00:00,consumption,False,0.000,0.246,25,0.000,0.000
2017-06-22T13:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T13:00:00+00:00,production,False,2.000,-1.000,0,-2.000,-2.000
2017-06-22T13:00:00+00:00,consumption,False,0.000,0.246,25,0.000,0.000
2017-06-22T13:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T14:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T14:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T14:00:00+00:00,consumption,False,1.000,0.246,25,0.246,0.308
2017-06-22T14:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-22T14:00:00+00:00,consumption,False,0.000,0.246,25,0.000,0.000
2017-06-22T14:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T15:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T15:00:00+00:00,consumption,False,0.000,0.244,25,0.000,0.000
2017-06-22T15:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T15:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-22T15:00:00+00:00,consumption,False,1.000,0.244,25,0.244,0.305
2017-06-22T15:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T16:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T16:00:00+00:00,consumption,False,0.000,0.243,25,0.000,0.000
2017-06-22T16:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T16:00:00+00:00,consumption,False,0.000,0.243,25,0.000,0.000
2017-06-22T16:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T16:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T17:00:00+00:00,consumption,False,0.000,0.241,25,0.000,0.000
2017-06-22T17:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T17:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T17:00:00+00:00,consumption,False,0.000,0.241,25,0.000,0.000
2017-06-22T17:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T17:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T18:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T18:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T18:00:00+00:00,consumption,False,0.000,0.240,25,0.000,0.000
2017-06-22T18:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T18:00:00+00:00,consumption,False,0.000,0.240,25,0.000,0.000
2017-06-22T18:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T19:00:00+00:00,consumption,False,0.000,0.239,25,0.000,0.000
2017-06-22T19:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T19:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T19:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-06-22T19:00:00+00:00,consumption,False,2.000,0.239,25,0.478,0.598
2017-06-22T19:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T20:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T20:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T20:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T20:00:00+00:00,consumption,False,0.000,0.240,25,0.000,0.000
2017-06-22T20:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-06-22T20:00:00+00:00,consumption,False,3.000,0.240,25,0.720,0.900
2017-06-22T21:00:00+00:00,consumption,False,3.000,0.237,25,0.711,0.889
2017-06-22T21:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T21:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T21:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T21:00:00+00:00,consumption,False,0.000,0.237,25,0.000,0.000
2017-06-22T21:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-06-22T22:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T22:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T22:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T22:00:00+00:00,consumption,False,0.000,0.240,25,0.000,0.000
2017-06-22T22:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-22T22:00:00+00:00,consumption,False,1.000,0.240,25,0.240,0.300
2017-06-22T23:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T23:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-22T23:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T23:00:00+00:00,consumption,False,0.000,0.223,25,0.000,0.000
2017-06-22T23:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-22T23:00:00+00:00,consumption,False,0.000,0.223,25,0.000,0.000
2017-06-23T00:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T00:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T00:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-23T00:00:00+00:00,consumption,False,0.000,0.212,25,0.000,0.000
2017-06-23T00:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-23T00:00:00+00:00,consumption,False,1.000,0.212,25,0.212,0.265
2017-06-23T01:00:00+00:00,consumption,False,1.000,0.203,25,0.203,0.254
2017-06-23T01:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-23T01:00:00+00:00,consumption,False,0.000,0.203,25,0.000,0.000
2017-06-23T01:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-23T01:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T01:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T02:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T02:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T02:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-23T02:00:00+00:00,consumption,False,0.000,0.204,25,0.000,0.000
2017-06-23T02:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-23T02:00:00+00:00,consumption,False,1.000,0.204,25,0.204,0.255
2017-06-23T03:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T03:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T03:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-23T03:00:00+00:00,consumption,False,0.000,0.221,25,0.000,0.000
2017-06-23T03:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-23T03:00:00+00:00,consumption,False,1.000,0.221,25,0.221,0.276
2017-06-23T04:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-23T04:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T04:00:00+00:00,consumption,False,2.000,0.245,25,0.490,0.612
2017-06-23T04:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-06-23T04:00:00+00:00,consumption,False,0.000,0.245,25,0.000,0.000
2017-06-23T04:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T05:00:00+00:00,consumption,False,0.000,0.246,25,0.000,0.000
2017-06-23T05:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-23T05:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T05:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-23T05:00:00+00:00,consumption,False,0.000,0.246,25,0.000,0.000
2017-06-23T05:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T06:00:00+00:00,consumption,False,3.000,0.250,25,0.750,0.938
2017-06-23T06:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-06-23T06:00:00+00:00,consumption,False,0.000,0.250,25,0.000,0.000
2017-06-23T06:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-23T06:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T06:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T07:00:00+00:00,consumption,False,2.000,0.250,25,0.500,0.625
2017-06-23T07:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-06-23T07:00:00+00:00,consumption,False,0.000,0.250,25,0.000,0.000
2017-06-23T07:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-23T07:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T07:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T08:00:00+00:00,consumption,False,1.000,0.251,25,0.251,0.314
2017-06-23T08:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-23T08:00:00+00:00,consumption,False,0.000,0.251,25,0.000,0.000
2017-06-23T08:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-23T08:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T08:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T09:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T09:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-23T09:00:00+00:00,consumption,False,0.000,0.250,25,0.000,0.000
2017-06-23T09:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-23T09:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T09:00:00+00:00,consumption,False,1.000,0.250,25,0.250,0.312
2017-06-23T10:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-23T10:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T10:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T10:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-23T10:00:00+00:00,consumption,False,0.000,0.249,25,0.000,0.000
2017-06-23T10:00:00+00:00,consumption,False,1.000,0.249,25,0.249,0.311
2017-06-23T11:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T11:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T11:00:00+00:00,consumption,False,2.000,0.247,25,0.494,0.618
2017-06-23T11:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-06-23T11:00:00+00:00,consumption,False,0.000,0.247,25,0.000,0.000
2017-06-23T11:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-23T12:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T12:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T12:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-23T12:00:00+00:00,consumption,False,0.000,0.237,25,0.000,0.000
2017-06-23T12:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-06-23T12:00:00+00:00,consumption,False,1.000,0.237,25,0.237,0.296
2017-06-23T13:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T13:00:00+00:00,production,False,1.000,-1.000,0,-1.000,-1.000
2017-06-23T13:00:00+00:00,consumption,False,0.000,0.236,25,0.000,0.000
2017-06-23T13:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-23T13:00:00+00:00,consumption,False,0.000,0.236,25,0.000,0.000
2017-06-23T13:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-06-23T14:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T14:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-06-23T14:00:00+00:00,consumption,False,3.000,0.237,25,0.711,0.889
